seconds,m,minutes,hours,sa1_maincode_2016,SA2_NAME16,SA3_NAME16,SA4_NAME16
5290,48175,88.16666667,1.469444444,12701159514,Hinchinbrook,Bringelly - Green Valley,Sydney - South West
5449,49142,90.81666667,1.513611111,12701159515,Hinchinbrook,Bringelly - Green Valley,Sydney - South West
5933,50323,98.88333333,1.648055556,12701159516,Hinchinbrook,Bringelly - Green Valley,Sydney - South West
5713,48712,95.21666667,1.586944444,12701159517,Hinchinbrook,Bringelly - Green Valley,Sydney - South West
5917,49915,98.61666667,1.643611111,12701159518,Hinchinbrook,Bringelly - Green Valley,Sydney - South West
6045,50174,100.75,1.679166667,12701159519,Hinchinbrook,Bringelly - Green Valley,Sydney - South West
5801,49630,96.68333333,1.611388889,12701159520,Hinchinbrook,Bringelly - Green Valley,Sydney - South West
6024,50444,100.4,1.673333333,12701159521,Hinchinbrook,Bringelly - Green Valley,Sydney - South West
5776,50150,96.26666667,1.604444444,12701159522,Hinchinbrook,Bringelly - Green Valley,Sydney - South West
5470,51131,91.16666667,1.519444444,12701159601,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
5155,48532,85.91666667,1.431944444,12701159602,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
4883,45286,81.38333333,1.356388889,12701159603,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
5563,45883,92.71666667,1.545277778,12701159604,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
4664,47855,77.73333333,1.295555556,12701159605,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
6581,53577,109.6833333,1.828055556,12701159606,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
4630,47331,77.16666667,1.286111111,12701159607,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
5392,44257,89.86666667,1.497777778,12701159608,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
5547,45359,92.45,1.540833333,12701159609,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
5718,45596,95.3,1.588333333,12701159610,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
4686,48088,78.1,1.301666667,12701159611,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
4715,48434,78.58333333,1.309722222,12701159612,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
5336,44447,88.93333333,1.482222222,12701159613,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
6317,45379,105.2833333,1.754722222,12701159614,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
6010,44970,100.1666667,1.669444444,12701159615,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
5477,45618,91.28333333,1.521388889,12701159616,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
4410,47254,73.5,1.225,12701159617,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
5451,44505,90.85,1.514166667,12701159618,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
4868,47205,81.13333333,1.352222222,12701159619,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
4403,47066,73.38333333,1.223055556,12701159620,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
5530,45333,92.16666667,1.536111111,12701159621,Hoxton Park - Carnes Hill - Horningsea Park,Bringelly - Green Valley,Sydney - South West
6363,47050,106.05,1.7675,12701159701,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5930,53438,98.83333333,1.647222222,12701159702,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4931,50402,82.18333333,1.369722222,12701159703,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5019,50175,83.65,1.394166667,12701159704,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
7563,53874,126.05,2.100833333,12701159705,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4846,49637,80.76666667,1.346111111,12701159706,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5059,50224,84.31666667,1.405277778,12701159707,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5934,46496,98.9,1.648333333,12701159708,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
7115,54294,118.5833333,1.976388889,12701159709,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
6204,46831,103.4,1.723333333,12701159710,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5437,52804,90.61666667,1.510277778,12701159711,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5617,50975,93.61666667,1.560277778,12701159712,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
6440,54133,107.3333333,1.788888889,12701159713,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5606,52999,93.43333333,1.557222222,12701159714,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4783,49236,79.71666667,1.328611111,12701159715,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4715,49478,78.58333333,1.309722222,12701159716,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
6281,53812,104.6833333,1.744722222,12701159717,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5437,50935,90.61666667,1.510277778,12701159718,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4799,49050,79.98333333,1.333055556,12701159719,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5744,46170,95.73333333,1.595555556,12701159720,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5002,50486,83.36666667,1.389444444,12701159721,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4773,50206,79.55,1.325833333,12701159722,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5823,51502,97.05,1.6175,12701159723,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4782,49061,79.7,1.328333333,12701159724,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4792,49098,79.86666667,1.331111111,12701159725,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5656,46116,94.26666667,1.571111111,12701159726,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5182,50628,86.36666667,1.439444444,12701159727,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5327,50904,88.78333333,1.479722222,12701159728,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4949,49745,82.48333333,1.374722222,12701159729,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4686,48646,78.1,1.301666667,12701159730,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4796,49755,79.93333333,1.332222222,12701159731,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
6053,51542,100.8833333,1.681388889,12701159732,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
4801,49292,80.01666667,1.333611111,12701159733,West Hoxton - Middleton Grange,Bringelly - Green Valley,Sydney - South West
5058,46899,84.3,1.405,12702150901,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5495,46587,91.58333333,1.526388889,12702150902,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5453,46816,90.88333333,1.514722222,12702150903,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5354,45806,89.23333333,1.487222222,12702150904,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5234,45897,87.23333333,1.453888889,12702150905,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5616,46617,93.6,1.56,12702150906,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5279,45586,87.98333333,1.466388889,12702150907,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5221,45547,87.01666667,1.450277778,12702150908,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5523,46637,92.05,1.534166667,12702150909,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5025,45315,83.75,1.395833333,12702150910,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5413,45825,90.21666667,1.503611111,12702150911,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5469,45881,91.15,1.519166667,12702150912,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
4924,37748,82.06666667,1.367777778,12702150913,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5127,45436,85.45,1.424166667,12702150914,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5217,45534,86.95,1.449166667,12702150915,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5445,46528,90.75,1.5125,12702150916,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5468,45884,91.13333333,1.518888889,12702150917,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5597,46595,93.28333333,1.554722222,12702150918,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5866,46967,97.76666667,1.629444444,12702150919,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5630,47007,93.83333333,1.563888889,12702150920,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5019,38129,83.65,1.394166667,12702150921,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5504,46871,91.73333333,1.528888889,12702150922,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5521,46525,92.01666667,1.533611111,12702150923,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5638,49142,93.96666667,1.566111111,12702150924,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
4867,37695,81.11666667,1.351944444,12702150925,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5644,49165,94.06666667,1.567777778,12702150926,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
4957,36057,82.61666667,1.376944444,12702150927,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
4800,44005,80,1.333333333,12702150928,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5166,44777,86.1,1.435,12702150929,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5157,38368,85.95,1.4325,12702150930,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5181,38937,86.35,1.439166667,12702150931,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
4959,36036,82.65,1.3775,12702150932,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5121,38866,85.35,1.4225,12702150933,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
4766,36903,79.43333333,1.323888889,12702150934,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
4934,44036,82.23333333,1.370555556,12702150935,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
5130,44285,85.5,1.425,12702150936,Bonnyrigg Heights - Bonnyrigg,Fairfield,Sydney - South West
4395,41042,73.25,1.220833333,12702151001,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4640,40058,77.33333333,1.288888889,12702151002,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4666,41278,77.76666667,1.296111111,12702151003,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4711,41702,78.51666667,1.308611111,12702151004,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4719,41980,78.65,1.310833333,12702151005,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4911,43048,81.85,1.364166667,12702151006,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4434,40449,73.9,1.231666667,12702151007,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4643,40250,77.38333333,1.289722222,12702151008,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4968,43268,82.8,1.38,12702151009,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4843,42720,80.71666667,1.345277778,12702151010,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4928,42830,82.13333333,1.368888889,12702151011,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5207,43459,86.78333333,1.446388889,12702151012,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5095,42340,84.91666667,1.415277778,12702151013,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4967,42748,82.78333333,1.379722222,12702151014,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4953,41650,82.55,1.375833333,12702151015,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4646,41738,77.43333333,1.290555556,12702151016,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5157,42755,85.95,1.4325,12702151017,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5129,42966,85.48333333,1.424722222,12702151018,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4719,41454,78.65,1.310833333,12702151019,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4981,42331,83.01666667,1.383611111,12702151020,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4575,40012,76.25,1.270833333,12702151021,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4406,39777,73.43333333,1.223888889,12702151022,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
6912,44779,115.2,1.92,12702151023,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5062,43762,84.36666667,1.406111111,12702151024,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
6128,45248,102.1333333,1.702222222,12702151025,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4893,41352,81.55,1.359166667,12702151026,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5033,42249,83.88333333,1.398055556,12702151027,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5365,46449,89.41666667,1.490277778,12702151028,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5204,45438,86.73333333,1.445555556,12702151029,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5228,44014,87.13333333,1.452222222,12702151030,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5000,42041,83.33333333,1.388888889,12702151031,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4526,40591,75.43333333,1.257222222,12702151032,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5182,42143,86.36666667,1.439444444,12702151033,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4513,41216,75.21666667,1.253611111,12702151034,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4936,41770,82.26666667,1.371111111,12702151035,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4855,40844,80.91666667,1.348611111,12702151036,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4716,41466,78.6,1.31,12702151037,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5062,45206,84.36666667,1.406111111,12702151038,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5209,44937,86.81666667,1.446944444,12702151039,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
4978,44021,82.96666667,1.382777778,12702151040,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5241,45028,87.35,1.455833333,12702151041,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5316,45352,88.6,1.476666667,12702151042,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5280,46346,88,1.466666667,12702151043,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5505,46594,91.75,1.529166667,12702151044,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5638,47237,93.96666667,1.566111111,12702151045,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5266,43380,87.76666667,1.462777778,12702151046,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5397,46713,89.95,1.499166667,12702151047,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5453,44702,90.88333333,1.514722222,12702151048,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
5154,45799,85.9,1.431666667,12702151049,Bossley Park - Abbotsbury,Fairfield,Sydney - South West
3715,32007,61.91666667,1.031944444,12702151101,Cabramatta - Lansvale,Fairfield,Sydney - South West
7169,38481,119.4833333,1.991388889,12702151102,Cabramatta - Lansvale,Fairfield,Sydney - South West
3761,31977,62.68333333,1.044722222,12702151103,Cabramatta - Lansvale,Fairfield,Sydney - South West
3929,32206,65.48333333,1.091388889,12702151104,Cabramatta - Lansvale,Fairfield,Sydney - South West
4291,33153,71.51666667,1.191944444,12702151105,Cabramatta - Lansvale,Fairfield,Sydney - South West
3613,31841,60.21666667,1.003611111,12702151106,Cabramatta - Lansvale,Fairfield,Sydney - South West
3964,32278,66.06666667,1.101111111,12702151107,Cabramatta - Lansvale,Fairfield,Sydney - South West
3915,32275,65.25,1.0875,12702151108,Cabramatta - Lansvale,Fairfield,Sydney - South West
4224,32696,70.4,1.173333333,12702151109,Cabramatta - Lansvale,Fairfield,Sydney - South West
4421,32932,73.68333333,1.228055556,12702151110,Cabramatta - Lansvale,Fairfield,Sydney - South West
4374,33629,72.9,1.215,12702151111,Cabramatta - Lansvale,Fairfield,Sydney - South West
4232,33414,70.53333333,1.175555556,12702151112,Cabramatta - Lansvale,Fairfield,Sydney - South West
4199,35539,69.98333333,1.166388889,12702151113,Cabramatta - Lansvale,Fairfield,Sydney - South West
4059,35364,67.65,1.1275,12702151114,Cabramatta - Lansvale,Fairfield,Sydney - South West
4006,35295,66.76666667,1.112777778,12702151115,Cabramatta - Lansvale,Fairfield,Sydney - South West
4025,32408,67.08333333,1.118055556,12702151116,Cabramatta - Lansvale,Fairfield,Sydney - South West
3865,32179,64.41666667,1.073611111,12702151117,Cabramatta - Lansvale,Fairfield,Sydney - South West
4031,32392,67.18333333,1.119722222,12702151118,Cabramatta - Lansvale,Fairfield,Sydney - South West
3906,32215,65.1,1.085,12702151119,Cabramatta - Lansvale,Fairfield,Sydney - South West
4272,32742,71.2,1.186666667,12702151120,Cabramatta - Lansvale,Fairfield,Sydney - South West
4029,32397,67.15,1.119166667,12702151121,Cabramatta - Lansvale,Fairfield,Sydney - South West
3656,31872,60.93333333,1.015555556,12702151122,Cabramatta - Lansvale,Fairfield,Sydney - South West
3887,32182,64.78333333,1.079722222,12702151123,Cabramatta - Lansvale,Fairfield,Sydney - South West
3708,31941,61.8,1.03,12702151124,Cabramatta - Lansvale,Fairfield,Sydney - South West
3932,32249,65.53333333,1.092222222,12702151125,Cabramatta - Lansvale,Fairfield,Sydney - South West
4028,32375,67.13333333,1.118888889,12702151126,Cabramatta - Lansvale,Fairfield,Sydney - South West
3907,32215,65.11666667,1.085277778,12702151127,Cabramatta - Lansvale,Fairfield,Sydney - South West
3866,32159,64.43333333,1.073888889,12702151128,Cabramatta - Lansvale,Fairfield,Sydney - South West
3773,32073,62.88333333,1.048055556,12702151129,Cabramatta - Lansvale,Fairfield,Sydney - South West
3556,31780,59.26666667,0.987777778,12702151130,Cabramatta - Lansvale,Fairfield,Sydney - South West
3471,31652,57.85,0.964166667,12702151131,Cabramatta - Lansvale,Fairfield,Sydney - South West
3609,31824,60.15,1.0025,12702151132,Cabramatta - Lansvale,Fairfield,Sydney - South West
4555,30837,75.91666667,1.265277778,12702151133,Cabramatta - Lansvale,Fairfield,Sydney - South West
3764,32051,62.73333333,1.045555556,12702151134,Cabramatta - Lansvale,Fairfield,Sydney - South West
3634,31829,60.56666667,1.009444444,12702151135,Cabramatta - Lansvale,Fairfield,Sydney - South West
4373,32880,72.88333333,1.214722222,12702151136,Cabramatta - Lansvale,Fairfield,Sydney - South West
5296,34096,88.26666667,1.471111111,12702151137,Cabramatta - Lansvale,Fairfield,Sydney - South West
4625,33184,77.08333333,1.284722222,12702151138,Cabramatta - Lansvale,Fairfield,Sydney - South West
3900,38315,65,1.083333333,12702151139,Cabramatta - Lansvale,Fairfield,Sydney - South West
4486,34137,74.76666667,1.246111111,12702151140,Cabramatta - Lansvale,Fairfield,Sydney - South West
4322,32871,72.03333333,1.200555556,12702151141,Cabramatta - Lansvale,Fairfield,Sydney - South West
3508,31690,58.46666667,0.974444444,12702151142,Cabramatta - Lansvale,Fairfield,Sydney - South West
4820,31143,80.33333333,1.338888889,12702151143,Cabramatta - Lansvale,Fairfield,Sydney - South West
4463,30653,74.38333333,1.239722222,12702151144,Cabramatta - Lansvale,Fairfield,Sydney - South West
3470,31683,57.83333333,0.963888889,12702151145,Cabramatta - Lansvale,Fairfield,Sydney - South West
3540,31755,59,0.983333333,12702151146,Cabramatta - Lansvale,Fairfield,Sydney - South West
3615,31844,60.25,1.004166667,12702151147,Cabramatta - Lansvale,Fairfield,Sydney - South West
3781,32069,63.01666667,1.050277778,12702151148,Cabramatta - Lansvale,Fairfield,Sydney - South West
3877,32252,64.61666667,1.076944444,12702151149,Cabramatta - Lansvale,Fairfield,Sydney - South West
3990,32389,66.5,1.108333333,12702151150,Cabramatta - Lansvale,Fairfield,Sydney - South West
4270,32771,71.16666667,1.186111111,12702151151,Cabramatta - Lansvale,Fairfield,Sydney - South West
4191,33160,69.85,1.164166667,12702151152,Cabramatta - Lansvale,Fairfield,Sydney - South West
4231,33421,70.51666667,1.175277778,12702151153,Cabramatta - Lansvale,Fairfield,Sydney - South West
4600,34010,76.66666667,1.277777778,12702151154,Cabramatta - Lansvale,Fairfield,Sydney - South West
4335,33917,72.25,1.204166667,12702151155,Cabramatta - Lansvale,Fairfield,Sydney - South West
4576,34296,76.26666667,1.271111111,12702151156,Cabramatta - Lansvale,Fairfield,Sydney - South West
4908,35375,81.8,1.363333333,12702151201,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4703,35737,78.38333333,1.306388889,12702151202,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4571,36216,76.18333333,1.269722222,12702151203,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
5058,43408,84.3,1.405,12702151204,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4898,36612,81.63333333,1.360555556,12702151205,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4620,35172,77,1.283333333,12702151206,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4918,35369,81.96666667,1.366111111,12702151207,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4861,35359,81.01666667,1.350277778,12702151208,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4870,35541,81.16666667,1.352777778,12702151209,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4423,34710,73.71666667,1.228611111,12702151210,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4560,33878,76,1.266666667,12702151211,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4874,35943,81.23333333,1.353888889,12702151212,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4944,44109,82.4,1.373333333,12702151213,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4920,36763,82,1.366666667,12702151214,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4964,37263,82.73333333,1.378888889,12702151215,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4634,43446,77.23333333,1.287222222,12702151216,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4703,36334,78.38333333,1.306388889,12702151217,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4444,34971,74.06666667,1.234444444,12702151218,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4744,35774,79.06666667,1.317777778,12702151219,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4957,36718,82.61666667,1.376944444,12702151220,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4804,43027,80.06666667,1.334444444,12702151221,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4618,42768,76.96666667,1.282777778,12702151222,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4817,42200,80.28333333,1.338055556,12702151223,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4501,35454,75.01666667,1.250277778,12702151224,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4475,34982,74.58333333,1.243055556,12702151225,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4857,35950,80.95,1.349166667,12702151226,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4599,34971,76.65,1.2775,12702151227,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4463,34769,74.38333333,1.239722222,12702151228,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4535,34866,75.58333333,1.259722222,12702151229,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4411,34772,73.51666667,1.225277778,12702151230,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4839,35294,80.65,1.344166667,12702151231,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4374,34502,72.9,1.215,12702151232,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4369,34048,72.81666667,1.213611111,12702151233,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4307,33985,71.78333333,1.196388889,12702151234,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4730,34338,78.83333333,1.313888889,12702151235,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4173,33978,69.55,1.159166667,12702151236,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
4599,36618,76.65,1.2775,12702151237,Cabramatta West - Mount Pritchard,Fairfield,Sydney - South West
3699,34897,61.65,1.0275,12702151301,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3647,34829,60.78333333,1.013055556,12702151302,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4741,34298,79.01666667,1.316944444,12702151303,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3639,34836,60.65,1.010833333,12702151304,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3639,29605,60.65,1.010833333,12702151305,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4549,33505,75.81666667,1.263611111,12702151306,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4302,33155,71.7,1.195,12702151307,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4045,35355,67.41666667,1.123611111,12702151308,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4524,33628,75.4,1.256666667,12702151309,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4823,34776,80.38333333,1.339722222,12702151310,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4741,34431,79.01666667,1.316944444,12702151311,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4628,34057,77.13333333,1.285555556,12702151312,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4666,34367,77.76666667,1.296111111,12702151313,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4609,34317,76.81666667,1.280277778,12702151314,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3613,34774,60.21666667,1.003611111,12702151315,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3723,34920,62.05,1.034166667,12702151316,Canley Vale - Canley Heights,Fairfield,Sydney - South West
3597,34761,59.95,0.999166667,12702151317,Canley Vale - Canley Heights,Fairfield,Sydney - South West
4758,36036,79.3,1.321666667,12702151318,Canley Vale - Canley Heights,Fairfield,Sydney - South West
